OADB,EADB,EAWB,RH,TC,SHC,kW,airflow,SFP,BF
115,115,62,0.422749936,440000,963600,42.4,20000,22046.59218,0.32
115,115,57,-4.335340464,439000,808600,42.4,20000,22046.59218,0.52
120,120,75,11.85222667,488000,860640,45.9,16000,12954.97765,0.09
120,120,72,8.532960137,467000,921680,45.7,16000,12954.97765,0.08
120,120,67,3.4523183,432000,1015720,45.5,16000,12954.97765,0.07
120,120,62,-1.12292436,412000,946080,44.4,16000,12954.97765,0.23
120,120,57,-5.254687375,408000,795200,45.2,16000,12954.97765,0.45
120,120,75,11.85222667,493000,942800,46,18000,17105.90503,0.1
120,120,72,8.532960137,473000,1010720,45.8,18000,17105.90503,0.09
120,120,67,3.4523183,437000,1104720,45.7,18000,17105.90503,0.09
120,120,62,-1.12292436,425000,955640,45.2,18000,17105.90503,0.33
120,120,57,-5.254687375,420000,823920,45.2,18000,17105.90503,0.49
120,120,75,11.85222667,497000,1032000,46.1,20000,22046.59218,0.1
120,120,72,8.532960137,477000,1106800,45.9,20000,22046.59218,0.09
120,120,67,3.4523183,442000,1198000,45.6,20000,22046.59218,0.1
120,120,62,-1.12292436,430000,1019600,45.2,20000,22046.59218,0.33
120,120,57,-5.254687375,430000,843600,45.2,20000,22046.59218,0.53
75,75,75,100,636000,220500,31.3,10000,4865.670391,0
75,75,72,86.8608738,602000,242280,30.7,10000,4865.670391,0.07
75,75,67,66.74944445,545000,296740,29.9,10000,4865.670391,0.06
75,75,62,48.63860876,495000,350660,29.2,10000,4678.128492,0.04
75,75,57,32.28326182,450000,396200,28.5,10000,4678.128492,0.05
75,75,75,100,669000,227875,31.8,12500,7745.480447,0
75,75,72,86.8608738,633000,252625,31.2,12500,7745.480447,0.1
75,75,67,66.74944445,575000,324925,30.3,12500,7745.480447,0.06
75,75,62,48.63860876,525000,390750,29.6,12500,7745.480447,0.05
75,75,57,32.28326182,489000,424750,29,12500,7532.932961,0.16
75,75,75,100,692000,221950,32.2,15000,11563,0.18
75,75,72,86.8608738,658000,266540,31.6,15000,11563,0.09
75,75,67,66.74944445,602000,353110,30.8,15000,11563,0.06
75,75,62,48.63860876,550000,428110,30.1,15000,11563,0.06
75,75,57,32.28326182,523000,460075,29.6,15000,11563,0.23
85,85,75,63.56878019,611000,271500,34.6,10000,4865.670391,0
85,85,72,54.09934936,574000,315250,33.9,10000,4865.670391,0.17
85,85,67,39.60494643,524000,365260,33.3,10000,4865.670391,0.06
85,85,62,26.55238089,476000,411340,32.8,10000,4678.128492,0.04
85,85,57,14.76500445,432000,456260,32.2,10000,4678.128492,0.06
85,85,75,63.56878019,639000,296125,35,12500,7745.480447,0
85,85,72,54.09934936,605000,352550,34.5,12500,7745.480447,0.09
85,85,67,39.60494643,553000,409250,33.8,12500,7745.480447,0.05
85,85,62,26.55238089,504000,469250,33.2,12500,7745.480447,0.05
85,85,57,14.76500445,471000,506562.5,32.6,12500,7532.932961,0.17
85,85,75,63.56878019,662000,335525,35.4,15000,11563,0.15
85,85,72,54.09934936,628000,381270,34.9,15000,11563,0.08
85,85,67,39.60494643,576000,451890,34.2,15000,11563,0.06
85,85,62,26.55238089,525000,520890,33.6,15000,11563,0.06
85,85,57,14.76500445,503000,542275,33.1,15000,11563,0.25
95,95,75,40.20910644,584000,392000,38.4,10000,4865.670391,0
95,95,72,33.29467909,553000,404550,38,10000,4865.670391,0.13
95,95,67,22.71109727,502000,471750,37.5,10000,4865.670391,0.05
95,95,62,13.1803221,454000,523400,37.4,10000,4678.128492,0.04
95,95,57,4.573367842,411000,561450,36.8,10000,4678.128492,0.07
95,95,75,40.20910644,613000,435750,38.9,12500,7745.480447,0.08
95,95,72,33.29467909,581000,476750,38.5,12500,7745.480447,0.08
95,95,67,22.71109727,530000,549937.5,38.1,12500,7745.480447,0.05
95,95,62,13.1803221,480000,611937.5,37.9,12500,7532.932961,0.05
95,95,57,4.573367842,450000,619125,37.2,12500,7532.932961,0.18
95,95,75,40.20910644,633000,478325,39.3,15000,11563,0.13
95,95,72,33.29467909,601000,538700,38.9,15000,11563,0.08
95,95,67,22.71109727,549000,622650,38.5,15000,11563,0.06
95,95,62,13.1803221,499000,695650,38.1,15000,11333.78212,0.06
95,95,57,4.573367842,482000,660200,37.6,15000,11333.78212,0.28
105,105,75,25.13447896,559000,488000,43,10000,4865.670391,0
105,105,72,20.02318878,527000,495500,42.9,10000,4865.670391,0.1
105,105,67,12.19958243,477000,562250,42.9,10000,4678.128492,0.05
105,105,62,5.154232901,429000,615000,43.5,10000,4678.128492,0.04
105,105,57,-1.208208779,393000,631750,42.4,10000,4492.670391,0.11
105,105,75,25.13447896,585000,508000,43.8,12500,7745.480447,0.2
105,105,72,20.02318878,553000,590250,43.5,12500,7745.480447,0.08
105,105,67,12.19958243,502000,665562.5,43.5,12500,7745.480447,0.05
105,105,62,5.154232901,453000,727562.5,43.8,12500,7532.932961,0.05
105,105,57,-1.208208779,429000,700562.5,43,12500,7532.932961,0.21
105,105,75,25.13447896,603000,612000,44.1,15000,11563,0.12
105,105,72,20.02318878,572000,680625,43.9,15000,11563,0.07
105,105,67,12.19958243,519000,762750,43.9,15000,11563,0.06
105,105,62,5.154232901,471000,830625,43.7,15000,11333.78212,0.07
105,105,57,-1.208208779,459000,747750,43.2,15000,11333.78212,0.3
115,115,75,15.36478347,529000,586000,49,10000,4865.670391,0
115,115,72,11.54235461,498000,584350,49.3,10000,4678.128492,0.09
115,115,67,5.691546355,449000,655600,50,10000,4678.128492,0.04
115,115,62,0.422749936,402000,704600,51.1,10000,4678.128492,0.04
115,115,57,-4.335340464,368000,701950,50.1,10000,4492.670391,0.13
115,115,75,15.36478347,554000,628062.5,49.8,12500,7745.480447,0.15
115,115,72,11.54235461,523000,706562.5,49.9,12500,7745.480447,0.07
115,115,67,5.691546355,472000,781187.5,50.6,12500,7532.932961,0.05
115,115,62,0.422749936,425000,842187.5,51.2,12500,7532.932961,0.05
115,115,57,-4.335340464,406000,771750,50.4,12500,7532.932961,0.24
115,115,75,15.36478347,572000,748975,50.2,15000,11563,0.11
115,115,72,11.54235461,540000,820075,50.3,15000,11563,0.07
115,115,67,5.691546355,489000,908625,51,15000,11333.78212,0.05
115,115,62,0.422749936,442000,959300,50.8,15000,11333.78212,0.08
115,115,57,-4.335340464,435000,821925,50.4,15000,11333.78212,0.33
120,120,75,11.85222667,514000,634000,52.5,10000,4865.670391,0
120,120,72,8.532960137,484000,631800,53,10000,4678.128492,0.08
120,120,67,3.4523183,435000,700400,54.3,10000,4678.128492,0.04
120,120,62,-1.12292436,386000,748400,55.3,10000,4492.670391,0.04
120,120,57,-5.254687375,357000,731000,54.6,10000,4492.670391,0.15
120,120,75,11.85222667,538000,690500,53.3,12500,7745.480447,0.13
120,120,72,8.532960137,507000,763500,53.7,12500,7745.480447,0.07
120,120,67,3.4523183,457000,838500,54.7,12500,7532.932961,0.05
120,120,62,-1.12292436,409000,898500,55.5,12500,7532.932961,0.05
120,120,57,-5.254687375,393000,800000,54.2,12500,7322.469274,0.26
120,120,75,11.85222667,555000,822000,53.8,15000,11563,0.1
120,120,72,8.532960137,524000,888800,54.1,15000,11563,0.07
120,120,67,3.4523183,472000,978000,55.3,15000,11333.78212,0.05
120,120,62,-1.12292436,427000,1025200,54.7,15000,11333.78212,0.08
120,120,57,-5.254687375,421000,850000,54.1,15000,11333.78212,0.35
75,75,75,100,709000,221962.5,32.4,17500,16528.69274,0.13
75,75,72,86.8608738,674000,280185,31.9,17500,16528.69274,0.08
75,75,67,66.74944445,618000,377295,31,17500,16528.69274,0.06
75,75,62,48.63860876,566000,456185,30.3,17500,16528.69274,0.08
75,75,57,32.28326182,550000,484287.5,30,17500,16528.69274,0.31
75,75,75,100,740000,230000,32.6,20000,22669.64804,0.12
75,75,72,86.8608738,685000,290640,32.1,20000,22669.64804,0.08
75,75,67,66.74944445,629000,396560,31.2,20000,22669.64804,0.07
75,75,62,48.63860876,577000,474000,30.4,20000,22669.64804,0.12
75,75,57,32.28326182,573000,504500,30.3,20000,22669.64804,0.37
85,85,75,63.56878019,678000,360000,35.7,17500,16528.69274,0.12
85,85,72,54.09934936,645000,408815,35.3,17500,16528.69274,0.08
85,85,67,39.60494643,591000,488705,34.4,17500,16528.69274,0.06
85,85,62,26.55238089,540000,571370,33.7,17500,16528.69274,0.09
85,85,57,14.76500445,529000,562787.5,33.5,17500,16528.69274,0.33
85,85,75,63.56878019,691000,381100,35.9,20000,22669.64804,0.11
85,85,72,54.09934936,656000,433360,35.4,20000,22669.64804,0.08
85,85,67,39.60494643,600000,524440,34.6,20000,22669.64804,0.07
85,85,62,26.55238089,552000,596700,33.8,20000,22669.64804,0.15
85,85,57,14.76500445,550000,576300,33.8,20000,22669.64804,0.39
95,95,75,40.20910644,648000,534987.5,39.6,17500,16528.69274,0.11
95,95,72,33.29467909,616000,599650,39.2,17500,16528.69274,0.08
95,95,67,22.71109727,563000,696425,38.8,17500,16528.69274,0.06
95,95,62,13.1803221,512000,760875,37.9,17500,16528.69274,0.1
95,95,57,4.573367842,506000,693687.5,37.9,17500,16528.69274,0.35
95,95,75,40.20910644,658000,589000,39.8,20000,22669.64804,0.1
95,95,72,33.29467909,625000,658600,39.3,20000,22669.64804,0.08
95,95,67,22.71109727,572000,763900,38.9,20000,22669.64804,0.07
95,95,62,13.1803221,530000,792600,38,20000,22669.64804,0.18
95,95,57,4.573367842,527000,721700,38.1,20000,22669.64804,0.41
105,105,75,25.13447896,617000,697125,44.4,17500,16528.69274,0.1
105,105,72,20.02318878,585000,767562.5,44.2,17500,16528.69274,0.07
105,105,67,12.19958243,532000,861375,44.3,17500,16528.69274,0.06
105,105,62,5.154232901,487000,904500,43.2,17500,16278.63687,0.12
105,105,57,-1.208208779,483000,786187.5,43.4,17500,16278.63687,0.37
105,105,75,25.13447896,628000,774000,44.6,20000,22669.64804,0.1
105,105,72,20.02318878,595000,847000,44.4,20000,22669.64804,0.08
105,105,67,12.19958243,542000,953500,44.5,20000,22669.64804,0.07
105,105,62,5.154232901,506000,939000,43.3,20000,22669.64804,0.2
105,105,57,-1.208208779,503000,816500,43.5,20000,22669.64804,0.43
115,115,75,15.36478347,584000,856375,50.6,17500,16528.69274,0.1
115,115,72,11.54235461,553000,931587.5,50.7,17500,16528.69274,0.07
115,115,67,5.691546355,500000,1027325,51.4,17500,16278.63687,0.06
115,115,62,0.422749936,463000,1010212.5,50.1,17500,16278.63687,0.17
115,115,57,-4.335340464,458000,862250,50.4,17500,16278.63687,0.4
115,115,75,15.36478347,594000,965700,50.8,20000,22669.64804,0.09
115,115,72,11.54235461,562000,1043100,50.9,20000,22669.64804,0.07
115,115,67,5.691546355,508000,1141100,51.7,20000,22669.64804,0.07
115,115,62,0.422749936,476000,1076600,50.4,20000,22398.75419,0.22
115,115,57,-4.335340464,474000,889800,50.2,20000,22398.75419,0.46
120,120,75,11.85222667,567000,943700,54.1,17500,16528.69274,0.09
120,120,72,8.532960137,535000,1013100,54.4,17500,16528.69274,0.07
120,120,67,3.4523183,482000,1108800,55.3,17500,16278.63687,0.06
120,120,62,-1.12292436,447000,1071400,53.6,17500,16278.63687,0.18
120,120,57,-5.254687375,444000,898300,54.3,17500,16278.63687,0.41
120,120,75,11.85222667,577000,1057800,54.3,20000,22669.64804,0.09
120,120,72,8.532960137,545000,1137400,54.7,20000,22669.64804,0.07
120,120,67,3.4523183,492000,1235400,56,20000,22398.75419,0.07
120,120,62,-1.12292436,465000,1119000,53.8,20000,22398.75419,0.25
120,120,57,-5.254687375,462000,928400,54.2,20000,22398.75419,0.47
75,75,75,100,738000,251600,40,12000,4953.189944,0
75,75,72,86.8608738,705000,292600,39.2,12000,4953.189944,0
75,75,67,66.74944445,653000,347080,38.1,12000,4953.189944,0.1
75,75,62,48.63860876,603000,418584,37.1,12000,4953.189944,0.08
75,75,57,32.28326182,554000,477584,36.3,12000,4953.189944,0.08
75,75,75,100,773000,253250,40.7,15000,7428.743017,0
75,75,72,86.8608738,736000,291475,39.9,15000,7428.743017,0.15
75,75,67,66.74944445,684000,373350,38.7,15000,7428.743017,0.1
75,75,62,48.63860876,633000,458540,37.7,15000,7428.743017,0.09
75,75,57,32.28326182,592000,511775,36.9,15000,7428.743017,0.19
75,75,75,100,796000,248490,41.2,18000,10712.81006,0.23
75,75,72,86.8608738,759000,300590,40.4,18000,10712.81006,0.13
75,75,67,66.74944445,706000,398610,39.2,18000,10712.81006,0.11
75,75,62,48.63860876,655000,493620,38.2,18000,10712.81006,0.1
75,75,57,32.28326182,622000,548470,37.5,18000,10712.81006,0.25
85,85,75,63.56878019,716000,325400,44.4,12000,4953.189944,0
85,85,72,54.09934936,686000,384600,43.7,12000,4953.189944,0.12
85,85,67,39.60494643,635000,456920,42.7,12000,4953.189944,0.1
85,85,62,26.55238089,585000,518664,41.7,12000,4953.189944,0.07
85,85,57,14.76500445,537000,579168,40.9,12000,4953.189944,0.09
85,85,75,63.56878019,748000,349750,45.1,15000,7428.743017,0
85,85,72,54.09934936,715000,423350,44.4,15000,7428.743017,0.14
85,85,67,39.60494643,664000,512650,43.3,15000,7428.743017,0.1
85,85,62,26.55238089,615000,592460,42.3,15000,7428.743017,0.09
85,85,57,14.76500445,579000,625750,41.5,15000,7428.743017,0.22
85,85,75,63.56878019,768000,393480,45.6,18000,10712.81006,0.2
85,85,72,54.09934936,737000,464400,44.9,18000,10712.81006,0.12
85,85,67,39.60494643,685000,565390,43.7,18000,10712.81006,0.11
85,85,62,26.55238089,635000,660380,42.7,18000,10712.81006,0.1
85,85,57,14.76500445,607000,678550,42.1,18000,10712.81006,0.27
95,95,75,40.20910644,695000,474000,49.5,12000,4953.189944,0
95,95,72,33.29467909,666000,480380,48.8,12000,4953.189944,0.19
95,95,67,22.71109727,615000,569180,47.8,12000,4953.189944,0.09
95,95,62,13.1803221,566000,640140,46.9,12000,4953.189944,0.07
95,95,57,4.573367842,519000,688200,46.1,12000,4953.189944,0.1
95,95,75,40.20910644,725000,539500,50.2,15000,7428.743017,0
95,95,72,33.29467909,694000,561325,49.5,15000,7428.743017,0.13
95,95,67,22.71109727,643000,655225,48.4,15000,7428.743017,0.09
95,95,62,13.1803221,593000,736225,47.5,15000,7428.743017,0.09
95,95,57,4.573367842,557000,755000,46.8,15000,7428.743017,0.2
95,95,75,40.20910644,745000,551540,50.7,18000,10712.81006,0.18
95,95,72,33.29467909,713000,631360,50,18000,10712.81006,0.12
95,95,67,22.71109727,662000,736300,48.8,18000,10712.81006,0.1
95,95,62,13.1803221,613000,828300,47.9,18000,10712.81006,0.1
95,95,57,4.573367842,590000,800870,47.4,18000,10712.81006,0.29
105,105,75,25.13447896,673000,594000,55.3,12000,4953.189944,0
105,105,72,20.02318878,643000,591500,54.6,12000,4953.189944,0.15
105,105,67,12.19958243,593000,680300,53.7,12000,4953.189944,0.09
105,105,62,5.154232901,545000,752900,52.8,12000,4953.189944,0.07
105,105,57,-1.208208779,502000,780100,51.8,12000,4953.189944,0.13
105,105,75,25.13447896,699000,596500,55.9,15000,7428.743017,0.24
105,105,72,20.02318878,669000,700000,55.3,15000,7428.743017,0.12
105,105,67,12.19958243,619000,795375,54.2,15000,7428.743017,0.09
105,105,62,5.154232901,570000,879500,53.3,15000,7428.743017,0.08
105,105,57,-1.208208779,539000,860750,52.6,15000,7428.743017,0.22
105,105,75,25.13447896,718000,715800,56.4,18000,10712.81006,0.16
105,105,72,20.02318878,687000,796600,55.7,18000,10712.81006,0.12
105,105,67,12.19958243,638000,905500,54.7,18000,10712.81006,0.1
105,105,62,5.154232901,587000,989550,53.7,18000,10712.81006,0.11
105,105,57,-1.208208779,570000,911550,53.3,18000,10712.81006,0.31
115,115,75,15.36478347,647000,717000,61.7,12000,4953.189944,0
115,115,72,11.54235461,617000,702940,61.1,12000,4953.189944,0.13
115,115,67,5.691546355,567000,794040,60.3,12000,4953.189944,0.08
115,115,62,0.422749936,521000,863660,60,12000,4953.189944,0.07
115,115,57,-4.335340464,484000,857460,59.2,12000,4657.290503,0.17
115,115,75,15.36478347,670000,747550,62.3,15000,7428.743017,0.18
115,115,72,11.54235461,641000,840975,61.7,15000,7428.743017,0.11
115,115,67,5.691546355,592000,935525,60.9,15000,7428.743017,0.09
115,115,62,0.422749936,544000,1019300,60.4,15000,7428.743017,0.08
115,115,57,-4.335340464,519000,952125,59.9,15000,7428.743017,0.25
115,115,75,15.36478347,687000,885980,62.8,18000,10712.81006,0.14
115,115,72,11.54235461,657000,966770,62.2,18000,10712.81006,0.11
115,115,67,5.691546355,609000,1071700,61.3,18000,10712.81006,0.1
115,115,62,0.422749936,561000,1152770,60.6,18000,10712.81006,0.11
115,115,57,-4.335340464,549000,1006380,60.2,18000,10712.81006,0.34
120,120,75,11.85222667,632000,779000,65.2,12000,4953.189944,0
120,120,72,8.532960137,603000,760640,64.8,12000,4953.189944,0.12
120,120,67,3.4523183,554000,849760,64.3,12000,4953.189944,0.08
120,120,62,-1.12292436,508000,919040,64.1,12000,4953.189944,0.07
120,120,57,-5.254687375,471000,899240,63.3,12000,4657.290503,0.17
120,120,75,11.85222667,654000,816800,65.8,15000,7428.743017,0.17
120,120,72,8.532960137,626000,916000,65.5,15000,7428.743017,0.1
120,120,67,3.4523183,578000,1004600,64.9,15000,7428.743017,0.09
120,120,62,-1.12292436,531000,1082600,64.5,15000,7428.743017,0.09
120,120,57,-5.254687375,509000,990800,64,15000,7428.743017,0.27
120,120,75,11.85222667,670000,974040,66.4,18000,10712.81006,0.13
120,120,72,8.532960137,641000,1049880,65.8,18000,10712.81006,0.11
120,120,67,3.4523183,594000,1155800,65.2,18000,10712.81006,0.1
120,120,62,-1.12292436,547000,1224960,64.7,18000,10712.81006,0.12
120,120,57,-5.254687375,538000,1052800,64.4,18000,10712.81006,0.35
75,75,75,100,813000,246130,41.6,21000,14922.0838,0.18
75,75,72,86.8608738,776000,309355,40.7,21000,14922.0838,0.13
75,75,67,66.74944445,722000,421045,39.5,21000,14922.0838,0.11
75,75,62,48.63860876,671000,526200,38.5,21000,14922.0838,0.12
75,75,57,32.28326182,651000,574455,38.1,21000,14922.0838,0.33
75,75,75,100,826000,245080,41.9,24000,20125.32961,0.16
75,75,72,86.8608738,789000,319440,41,24000,20125.32961,0.14
75,75,67,66.74944445,735000,444800,39.8,24000,20125.32961,0.12
75,75,62,48.63860876,683000,555080,38.7,24000,20125.32961,0.16
75,75,57,32.28326182,674000,594440,38.5,24000,20125.32961,0.39
75,75,75,100,837000,245340,42.2,27000,26420.48603,0.16
75,75,72,86.8608738,800000,327370,41.3,27000,26420.48603,0.14
75,75,67,66.74944445,745000,465885,40.1,27000,26420.48603,0.13
75,75,62,48.63860876,695000,572765,39,27000,26420.48603,0.21
75,75,57,32.28326182,693000,610920,38.9,27000,26420.48603,0.44
85,85,75,63.56878019,784000,427180,46,21000,14922.0838,0.16
85,85,72,54.09934936,752000,500645,45.2,21000,14922.0838,0.13
85,85,67,39.60494643,700000,616955,44.1,21000,14922.0838,0.11
85,85,62,26.55238089,650000,716645,43,21000,14922.0838,0.13
85,85,57,14.76500445,634000,708235,42.7,21000,14922.0838,0.35
85,85,75,63.56878019,796000,457240,46.3,24000,20125.32961,0.15
85,85,72,54.09934936,764000,535560,45.5,24000,20125.32961,0.14
85,85,67,39.60494643,713000,667200,44.3,24000,20125.32961,0.12
85,85,62,26.55238089,662000,755280,43.2,24000,20125.32961,0.18
85,85,57,14.76500445,656000,732920,43.1,24000,20125.32961,0.41
85,85,75,63.56878019,806000,486145,46.5,27000,26420.48603,0.15
85,85,72,54.09934936,774000,572630,45.8,27000,26420.48603,0.14
85,85,67,39.60494643,723000,715115,44.6,27000,26420.48603,0.13
85,85,62,26.55238089,678000,775295,43.6,27000,26420.48603,0.25
85,85,57,14.76500445,675000,754110,43.5,27000,26420.48603,0.46
95,95,75,40.20910644,759000,617525,51.1,21000,14922.0838,0.15
95,95,72,33.29467909,728000,694455,50.4,21000,14922.0838,0.13
95,95,67,22.71109727,678000,815385,49.2,21000,14922.0838,0.11
95,95,62,13.1803221,627000,901990,48.2,21000,14922.0838,0.14
95,95,57,4.573367842,616000,837760,47.9,21000,14922.0838,0.36
95,95,75,40.20910644,770000,674600,51.4,24000,20125.32961,0.15
95,95,72,33.29467909,739000,759520,50.6,24000,20125.32961,0.13
95,95,67,22.71109727,689000,891480,49.5,24000,20125.32961,0.12
95,95,62,13.1803221,640000,946800,48.4,24000,20125.32961,0.2
95,95,57,4.573367842,638000,867680,48.3,24000,20125.32961,0.42
95,95,75,40.20910644,780000,731675,51.6,27000,26420.48603,0.15
95,95,72,33.29467909,748000,820130,50.9,27000,26420.48603,0.14
95,95,67,22.71109727,698000,964585,49.7,27000,26420.48603,0.13
95,95,62,13.1803221,659000,969215,48.8,27000,26420.48603,0.27
95,95,57,4.573367842,656000,892115,48.7,27000,26420.48603,0.47
105,105,75,25.13447896,731000,811650,56.8,21000,14922.0838,0.14
105,105,72,20.02318878,701000,892200,56.1,21000,14922.0838,0.12
105,105,67,12.19958243,651000,1010975,55,21000,14922.0838,0.11
105,105,62,5.154232901,602000,1079875,54,21000,14922.0838,0.15
105,105,57,-1.208208779,596000,948275,53.8,21000,14922.0838,0.39
105,105,75,25.13447896,742000,897600,57.1,24000,20125.32961,0.14
105,105,72,20.02318878,711000,980200,56.4,24000,20125.32961,0.13
105,105,67,12.19958243,662000,1113800,55.3,24000,20125.32961,0.12
105,105,62,5.154232901,620000,1116200,54.2,24000,20125.32961,0.23
105,105,57,-1.208208779,616000,985600,54.2,24000,20125.32961,0.44
105,105,75,25.13447896,750000,982550,57.3,27000,26420.48603,0.14
105,105,72,20.02318878,720000,1066550,56.6,27000,26420.48603,0.14
105,105,67,12.19958243,670000,1211975,55.5,27000,26420.48603,0.13
105,105,62,5.154232901,637000,1141750,54.6,27000,26420.48603,0.3
105,105,57,-1.208208779,634000,1012675,54.6,27000,26420.48603,0.49
115,115,75,15.36478347,699000,1008395,63.2,21000,14922.0838,0.13
115,115,72,11.54235461,670000,1084480,62.5,21000,14922.0838,0.12
115,115,67,5.691546355,622000,1204565,61.5,21000,14922.0838,0.11
115,115,62,0.422749936,576000,1239055,60.6,21000,14922.0838,0.17
115,115,57,-4.335340464,573000,1050015,60.6,21000,14922.0838,0.41
115,115,75,15.36478347,709000,1123880,63.5,24000,20125.32961,0.13
115,115,72,11.54235461,679000,1199880,62.7,24000,20125.32961,0.13
115,115,67,5.691546355,631000,1334120,61.8,24000,20125.32961,0.12
115,115,62,0.422749936,596000,1266760,60.8,24000,20125.32961,0.26
115,115,57,-4.335340464,592000,1081720,60.8,24000,20125.32961,0.47
115,115,75,15.36478347,716000,1227970,63.6,27000,26420.48603,0.14
115,115,72,11.54235461,687000,1311970,62.9,27000,26420.48603,0.14
115,115,67,5.691546355,639000,1459365,62,27000,26420.48603,0.13
115,115,62,0.422749936,612000,1292465,61.1,27000,26420.48603,0.33
115,115,57,-4.335340464,609000,1118355,61.1,27000,26420.48603,0.51
120,120,75,11.85222667,682000,1103880,66.7,21000,14922.0838,0.13
120,120,72,8.532960137,653000,1181120,66.1,21000,14922.0838,0.12
120,120,67,3.4523183,607000,1302360,65.4,21000,14922.0838,0.11
120,120,62,-1.12292436,564000,1303440,64.4,21000,14922.0838,0.19
120,120,57,-5.254687375,561000,1096920,64.6,21000,14922.0838,0.42
120,120,75,11.85222667,691000,1233720,67,24000,20125.32961,0.13
120,120,72,8.532960137,662000,1308720,66.3,24000,20125.32961,0.13
120,120,67,3.4523183,616000,1444280,65.7,24000,20125.32961,0.12
120,120,62,-1.12292436,584000,1330320,64.7,24000,20125.32961,0.28
120,120,57,-5.254687375,580000,1129120,64.8,24000,20125.32961,0.48
120,120,75,11.85222667,698000,1362560,67.1,27000,26420.48603,0.13
120,120,72,8.532960137,670000,1445560,66.5,27000,26420.48603,0.13
120,120,67,3.4523183,623000,1582560,65.8,27000,26420.48603,0.13
120,120,62,-1.12292436,600000,1356200,65,27000,26420.48603,0.35
120,120,57,-5.254687375,595000,1165240,65.4,27000,26420.48603,0.52
