OADB,EADB,EAWB,RH,TC,SHC,kW,airflow,SFP,BF
85,80,67,51.57236381040482,265000.0,188000.0,16.1,8000,4142.592178770949,0.19
85,80,62,36.22315701468787,243000.0,224000.0,16.0,8000,4142.592178770949,0.19
85,80,57,22.36175344552283,236000.0,236000.0,15.9,8000,4142.592178770949,0.36
85,80,75,79.75271186257909,302000.0,127000.0,16.6,9000,4930.268156424581,0.26
85,80,72,68.61710395182742,290000.0,155000.0,16.4,9000,4930.268156424581,0.22
85,80,67,51.57236381040482,269000.0,199000.0,16.2,9000,4876.089385474859,0.2
85,80,62,36.22315701468787,248000.0,236000.0,16.0,9000,4876.089385474859,0.22
85,80,57,22.36175344552283,244000.0,244000.0,16.0,9000,4876.089385474859,0.41
85,80,75,79.75271186257909,306000.0,131000.0,16.7,10000,5767.9553072625695,0.25
85,80,72,68.61710395182742,294000.0,161000.0,16.5,10000,5767.9553072625695,0.22
85,80,67,51.57236381040482,273000.0,209000.0,16.2,10000,5709.608938547485,0.21
85,80,62,36.22315701468787,253000.0,247000.0,16.1,10000,5709.608938547485,0.25
85,80,57,22.36175344552283,251000.0,251000.0,16.0,10000,5709.608938547485,0.46
95,80,75,79.75271186257909,288000.0,120000.0,18.7,8000,4192.603351955307,0.27
95,80,72,68.61710395182742,276000.0,145000.0,18.5,8000,4142.592178770949,0.21
95,80,67,51.57236381040482,255000.0,184000.0,18.3,8000,4142.592178770949,0.18
95,80,62,36.22315701468787,234000.0,219000.0,18.2,8000,4142.592178770949,0.19
95,80,57,22.36175344552283,228000.0,228000.0,18.1,8000,4142.592178770949,0.38
95,80,75,79.75271186257909,293000.0,124000.0,18.7,9000,4930.268156424581,0.25
95,80,72,68.61710395182742,280000.0,151000.0,18.6,9000,4876.089385474859,0.21
95,80,67,51.57236381040482,259000.0,195000.0,18.4,9000,4876.089385474859,0.19
95,80,62,36.22315701468787,239000.0,230000.0,18.2,9000,4876.089385474859,0.23
95,80,57,22.36175344552283,236000.0,236000.0,18.2,9000,4876.089385474859,0.43
95,80,75,79.75271186257909,296000.0,129000.0,18.8,10000,5767.9553072625695,0.24
95,80,72,68.61710395182742,284000.0,158000.0,18.6,10000,5767.9553072625695,0.22
95,80,67,51.57236381040482,262000.0,205000.0,18.4,10000,5709.608938547485,0.2
95,80,62,36.22315701468787,245000.0,239000.0,18.2,10000,5709.608938547485,0.28
95,80,57,22.36175344552283,243000.0,243000.0,18.3,10000,5709.608938547485,0.47
105,80,75,79.75271186257909,277000.0,116000.0,21.1,8000,4142.592178770949,0.24
